CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,1,1,7,7,1,2,9,14,0,0,0,0,0,4,0,0,4,6,0,0,1,35,41,19,18,3,0,5,0,3,0,51,15,0,40,16,35,41,19,18,3,0,5,0,3,0,51,15,0,40,16,false
0.785985,8,69,25,0.683333,0.705556,164,127,2,2,2,18,9,0,0,18,24,0,0.017964,3,0,0,7,0.016393,3,1,1,0,0,1,164,220,2,1,0,0,6,0,6,0,39,136,0,35,0,180,240,3,1,1,0,10,0,9,0,43,138,0,38,0,false
0,0,0,0,0,0,0,0,3,0,0,4,3,1,3,0,4,0,0,0,0,0,4,0,0,1,1,0,0,1,16,20,1,0,1,0,4,0,3,0,4,2,0,3,0,16,20,1,0,1,0,4,0,3,0,4,2,0,3,0,false
0.196023,2,11,2,0.21,0.233333,21,21,1,2,2,24,5,7,15,10,20,0,0,0,0,0,11,0,0,1,1,0,0,1,90,100,3,1,3,1,10,0,10,0,10,49,0,10,0,90,100,3,1,3,1,10,0,10,0,10,49,0,10,0,false
0,0,0,0,0,0,0,0,1,1,1,16,10,2,8,11,20,0,0,0,0,0,6,0,0,4,6,1,1,2,66,76,19,18,3,0,9,0,5,0,55,33,0,42,16,66,76,19,18,3,0,9,0,5,0,55,33,0,42,16,false
0.311662,3,7,7,0.270833,0.2723,78,58,2,1,1,8,16,0,0,27,33,0.666667,0.130841,28,17,4,2,0.116183,28,0,0,0,0,0,186,257,0,0,0,0,6,0,5,0,6,162,0,5,0,213,288,0,0,0,0,8,0,7,0,8,175,0,7,0,false
0,0,0,0,0,0,0,0,1,3,3,6,6,0,0,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,24,28,0,0,0,0,1,0,1,0,1,12,0,1,0,24,28,0,0,0,0,1,0,1,0,1,12,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,9,7,2,2,11,16,0,0,0,0,0,4,0,0,4,6,0,0,1,30,36,17,18,1,0,5,0,3,0,51,11,0,40,16,30,36,17,18,1,0,5,0,3,0,51,11,0,40,16,false
0,0,0,0,0,0,0,0,2,2,2,7,3,0,0,4,8,0,0,0,0,0,3,0,0,0,0,0,0,0,36,40,0,1,0,1,4,0,2,0,4,22,0,2,0,36,40,0,1,0,1,4,0,2,0,4,22,0,2,0,false
0.422819,1,2,1,0.243902,0.285714,10,10,1,1,1,7,11,1,1,15,20,0,0,0,0,0,4,0,0,4,6,0,0,1,35,41,17,18,1,0,5,0,3,0,51,17,0,40,16,35,41,17,18,1,0,5,0,3,0,51,17,0,40,16,false
0,0,0,0,0,0,0,0,1,3,3,38,23,2,2,42,51,0,0.033333,5,0,0,6,0.031447,5,2,2,0,0,1,145,164,10,3,3,1,9,0,5,0,20,85,0,11,1,154,173,10,3,3,1,10,0,6,0,21,90,0,12,1,true
0,0,0,0,0,0,0,0,1,2,2,5,6,0,0,4,5,0,0,0,0,0,2,0,0,1,1,0,0,1,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,1,6,6,28,16,3,5,20,28,0,0,0,0,0,7,0,0,0,0,0,0,0,136,150,11,0,11,0,8,0,6,0,8,70,0,6,0,136,150,11,0,11,0,8,0,6,0,8,70,0,6,0,false
0,0,0,0,0,0,0,0,1,3,3,35,16,1,1,35,48,0,0.00885,1,0,0,3,0.00885,1,1,1,0,0,1,112,133,3,1,3,1,13,0,2,0,13,55,0,2,0,112,133,3,1,3,1,13,0,2,0,13,55,0,2,0,true
0,0,0,0,0,0,0,0,3,2,2,22,11,2,3,12,21,0,0.013513,1,0,0,8,0.013513,1,3,5,0,0,3,73,84,17,17,1,0,9,0,7,0,53,38,0,42,16,73,84,17,17,1,0,9,0,7,0,53,38,0,42,16,false
0.409091,1,2,1,0.2,0.238095,10,10,2,1,1,9,11,1,1,14,21,0,0,0,0,0,6,0,0,4,6,0,0,1,42,50,17,19,1,1,7,0,5,0,53,19,0,42,16,42,50,17,19,1,1,7,0,5,0,53,19,0,42,16,false
0,0,0,0,0,0,0,0,1,0,0,7,7,1,1,5,12,0,0,0,0,0,6,0,0,4,6,0,0,2,30,38,17,19,1,1,7,0,5,2,53,9,0,42,18,30,38,17,19,1,1,7,0,5,2,53,9,0,42,18,true
0,0,0,0,0,0,0,0,1,2,2,9,3,1,1,6,9,0,0,0,0,0,3,0,0,0,0,0,0,0,24,28,2,0,2,0,3,0,2,0,3,8,0,2,0,24,28,2,0,2,0,3,0,2,0,3,8,0,2,0,false
0,0,0,0,0,0,0,0,4,1,1,20,20,0,0,36,46,0,0.097778,22,0,0,8,0.078571,22,0,0,0,0,0,203,270,0,0,0,0,10,0,7,0,10,158,0,7,0,258,329,2,1,2,1,18,0,12,0,18,184,0,12,0,false
0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0,0,0,0,0,0,0,0,1,2,1,3,4,0,0,2,3,0,0,0,0,0,2,0,0,1,1,0,0,1,9,9,0,0,0,0,1,0,1,0,1,4,0,1,0,9,9,0,0,0,0,1,0,1,0,1,4,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,9,4,1,1,2,6,0,0,0,0,0,2,0,0,1,1,0,0,1,33,37,2,1,2,1,4,0,1,0,4,16,0,1,0,33,37,2,1,2,1,4,0,1,0,4,16,0,1,0,false
0,0,0,0,0,0,0,0,1,8,7,105,27,5,4,63,77,0,0.023256,9,1,0,6,0.021531,9,2,2,1,1,1,378,404,9,8,2,6,14,0,5,0,25,242,0,11,1,409,439,26,26,3,7,17,0,8,0,72,257,0,49,17,true
0,0,0,0,0,0,0,0,2,1,1,8,9,1,0,11,14,0,0,0,0,0,4,0,0,3,5,0,0,2,31,35,17,18,1,1,3,0,3,0,47,15,0,38,16,31,35,17,18,1,1,3,0,3,0,47,15,0,38,16,false
0,0,0,0,0,0,0,0,0,4,4,10,10,0,0,16,20,0,0,0,0,0,3,0,0,3,3,0,0,1,43,48,11,11,2,3,4,0,2,0,29,21,0,13,1,43,48,11,11,2,3,4,0,2,0,29,21,0,13,1,false
0,0,0,0,0,0,0,0,1,1,1,7,12,2,2,9,15,0,0,0,0,0,7,0,0,3,5,0,0,2,33,42,5,8,0,4,6,0,6,0,21,15,0,17,5,58,69,5,8,0,4,9,0,9,0,24,29,0,20,5,false
0,0,0,0,0,0,0,0,3,1,1,6,9,0,0,12,15,0,0,0,0,0,4,0,0,1,1,0,0,1,27,29,0,0,0,0,3,0,3,0,3,14,0,3,0,27,29,0,0,0,0,3,0,3,0,3,14,0,3,0,false
0,0,0,0,0,0,0,0,1,1,1,13,8,3,5,6,17,0.272727,0.219178,16,16,3,8,0.219178,16,2,2,0,0,1,57,90,6,5,6,5,11,3,10,0,11,21,3,10,0,57,90,6,5,6,5,11,3,10,0,11,21,3,10,0,false
0,0,0,0,0,0,0,0,1,0,0,5,2,2,0,0,5,0,0,0,0,0,6,0,0,3,4,0,0,1,18,23,5,8,0,4,5,0,5,0,20,5,0,16,5,18,23,5,8,0,4,5,0,5,0,20,5,0,16,5,false
0,0,0,0,0,0,0,0,1,1,1,10,5,3,4,4,12,0,0,0,0,0,9,0,0,1,1,0,0,1,44,53,4,4,4,4,8,0,8,0,8,18,0,8,0,44,53,4,4,4,4,8,0,8,0,8,18,0,8,0,false
0.382622,3,12,4,0.292818,0.33758,53,53,1,3,3,35,27,2,10,33,56,0,0,0,0,0,18,0,0,2,3,2,2,2,157,181,5,9,2,3,23,0,17,0,37,92,0,26,0,157,181,5,9,2,3,23,0,17,0,37,92,0,26,0,true
0.360947,1,2,1,0.218182,0.272727,12,12,3,1,1,10,7,2,2,9,17,0,0,0,0,0,7,0,0,3,6,0,0,2,44,55,20,22,1,1,8,0,6,0,58,19,0,42,16,44,55,20,22,1,1,8,0,6,0,58,19,0,42,16,false
0.24537,1,2,1,0.146667,0.177419,11,11,2,1,1,16,10,4,7,12,22,0,0,0,0,0,9,0,0,4,7,1,1,1,62,75,21,25,2,2,10,0,8,0,64,27,0,46,16,62,75,21,25,2,2,10,0,8,0,64,27,0,46,16,false
0,0,0,0,0,0,0,0,3,0,0,8,7,3,3,9,17,0,0,0,0,0,7,0,0,3,6,0,0,2,38,48,21,22,2,1,8,0,6,0,58,12,0,42,16,38,48,21,22,2,1,8,0,6,0,58,12,0,42,16,false
0,0,0,0,0,0,0,0,2,1,1,12,10,4,7,12,22,0,0,0,0,0,9,0,0,4,7,1,1,1,49,60,21,25,2,2,10,0,8,0,64,15,0,46,16,49,60,21,25,2,2,10,0,8,0,64,15,0,46,16,false
0,0,0,0,0,0,0,0,0,0,0,4,4,11,22,6,10,0,0,0,0,0,3,0,0,3,6,11,13,2,15,19,19,25,0,2,4,0,2,0,60,3,0,44,16,15,19,19,25,0,2,4,0,2,0,60,3,0,44,16,false
0,0,0,0,0,0,0,0,3,1,1,10,6,3,3,6,14,0,0,0,0,0,7,0,0,3,6,0,0,2,40,49,20,22,1,1,8,0,6,0,58,15,0,42,16,40,49,20,22,1,1,8,0,6,0,58,15,0,42,16,false
0,0,0,0,0,0,0,0,2,1,1,10,8,3,3,6,14,0,0,0,0,0,9,0,0,4,7,0,0,1,33,42,20,25,1,2,8,0,8,0,62,7,0,46,16,33,42,20,25,1,2,8,0,8,0,62,7,0,46,16,false
0.27907,1,2,1,0.171429,0.20339,12,12,2,1,1,13,10,3,3,11,21,0,0,0,0,0,9,0,0,4,7,0,0,1,59,70,22,25,3,2,10,0,8,0,64,25,0,46,16,59,70,22,25,3,2,10,0,8,0,64,25,0,46,16,false
0,0,0,0,0,0,0,0,3,3,3,80,10,34,40,22,61,0.05,0.014599,4,4,1,19,0.014599,4,1,1,2,2,1,270,321,6,4,6,4,39,0,19,1,39,155,0,19,1,270,321,6,4,6,4,39,0,19,1,39,155,0,19,1,true
0.375887,1,2,1,0.215686,0.261905,11,11,3,1,1,10,6,3,4,9,17,0,0,0,0,0,7,0,0,3,5,0,0,1,42,51,20,22,1,1,8,0,6,0,58,17,0,42,16,42,51,20,22,1,1,8,0,6,0,58,17,0,42,16,false
0.818653,41,110,110,0.772,0.795745,193,187,1,0,0,2,6,39,0,2,4,0,0,0,0,0,3,0,0,1,1,0,0,1,124,139,40,1,39,1,2,38,2,0,2,40,39,2,0,235,250,40,1,39,1,39,38,39,0,39,77,39,39,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,37,37,37,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,37,37,37,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,37,37,37,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,36,36,36,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,35,35,35,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,34,34,34,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,33,33,33,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,32,32,32,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,32,32,32,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,30,30,30,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,29,29,29,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,27,27,27,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,26,26,26,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,23,23,23,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,22,22,22,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,19,19,19,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,17,17,17,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,15,15,15,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,12,12,12,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,4,4,4,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,37,37,37,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,37,37,37,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,37,37,37,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,37,37,37,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,38,38,38,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,6,8,3,2,7,13,0,0,0,0,0,7,0,0,2,2,0,0,1,37,47,4,2,4,2,6,0,6,0,6,15,0,6,0,37,47,4,2,4,2,6,0,6,0,6,15,0,6,0,false
0,0,0,0,0,0,0,0,2,0,0,8,5,4,4,0,8,0,0,0,0,0,9,0,0,2,3,0,0,2,31,40,1,2,1,2,8,0,8,0,8,7,0,8,0,31,40,1,2,1,2,8,0,8,0,8,7,0,8,0,true
0,0,0,0,0,0,0,0,3,0,0,6,5,3,3,5,11,0,0,0,0,0,7,0,0,3,5,0,0,1,22,28,19,22,0,1,6,0,6,0,56,4,0,42,16,22,28,19,22,0,1,6,0,6,0,56,4,0,42,16,false
0,0,0,0,0,0,0,0,1,2,1,20,6,16,43,5,18,0,0,0,0,0,14,0,0,2,2,1,1,1,71,90,3,5,3,5,13,0,13,1,13,29,0,13,1,71,90,3,5,3,5,13,0,13,1,13,29,0,13,1,false
0.161435,1,3,1,0.134146,0.164179,11,11,2,2,2,17,20,33,132,14,25,0,0,0,0,0,5,0,0,2,4,19,32,3,67,82,19,22,3,4,11,0,4,0,54,27,0,40,16,67,82,19,22,3,4,11,0,4,0,54,27,0,40,16,false
0.83612,26,57,57,0.751515,0.777778,124,119,1,0,0,3,7,25,0,2,5,0,0,0,0,0,4,0,0,1,1,0,0,1,84,96,24,2,24,2,3,24,3,0,3,27,24,3,0,153,165,24,2,24,2,26,24,26,0,26,50,24,26,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,26,26,26,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,24,24,24,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,23,23,23,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,22,22,22,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,20,20,20,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,19,19,19,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,16,16,16,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,15,15,15,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,11,11,11,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,8,8,8,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,5,5,5,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,25,25,25,1,1,5,5,1,0,0,1,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
